step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
34,CASH_OUT,403135.94,C1611702,0.0,0.0,C1674899618,20842532.63,21245668.57,0,0,U152030,595,0,DE,0,Sean Cooper,Amyfort,moorejessica@icloud.com,0,0,0,Samsung Internet,macOS,D64492359,66.5,10,1,0,5,0,-1,0
299,PAYMENT,7523.39,C1840485637,0.0,0.0,M1516458413,0.0,0.0,0,0,U124467,128,0,PH,0,Phillip Mullins,Lisaport,scottmorton@gmail.com,0,0,0,Edge,macOS,D26871064,57.0,11,12,0,7,5,63,0
211,PAYMENT,5423.83,C1219656700,252539.37,247115.54,M1635271923,0.0,0.0,0,0,U17667,137,0,US,0,Heather Brooks,Schmidtside,michaeljason@outlook.com,0,0,0,Safari,iOS,D69391834,303.9,19,8,0,6,3,2,2
203,CASH_OUT,246366.48,C1896600856,0.0,0.0,C1153624917,248520.92,494887.39,0,0,U190050,186,0,GB,0,Brian Flores,East Tanya,nprince@proton.me,0,0,0,Samsung Internet,Android,D83239921,321.0,11,8,0,4,1,12,1
349,PAYMENT,26200.7,C707398680,0.0,0.0,M2115140187,0.0,0.0,0,0,U157988,480,0,VN,0,Richard Long,North Zachary,crystaltodd@gmail.com,0,0,0,Chrome,Android,D82329366,187.5,13,14,0,4,2,159,0
306,TRANSFER,280989.14,C330124288,0.0,0.0,C1382885496,1249495.8,1530484.94,0,0,U55152,329,0,IN,0,Mary Miller,Perkinsfort,gduarte@gmail.com,0,0,0,Chrome,macOS,D62518854,689.7,18,12,0,4,3,101,0
177,CASH_OUT,267916.97,C572685184,0.0,0.0,C1622776429,2334564.56,2602481.53,0,0,U148952,964,0,PH,0,Daniel Moyer,Port Haley,greenpatricia@hotmail.com,0,0,0,Samsung Internet,iOS,D98115554,104.9,9,7,0,4,2,132,0
397,PAYMENT,20101.56,C2101069838,0.0,0.0,M1168986797,0.0,0.0,0,0,U18936,121,0,US,0,Robin Cowan,West Francisco,buchanannatalie@yahoo.com,1,0,1,Chrome,Windows,D88325400,103.5,13,16,0,8,7,28,0
138,CASH_IN,81031.06,C1370625380,13535.0,94566.06,C1170236271,266057.1,185026.04,0,0,U65361,349,0,US,0,Jasmine James,Kiddburgh,madeline06@yahoo.com,0,0,0,Chrome,iOS,D51198007,108.2,18,5,0,6,2,129,0
307,CASH_OUT,247143.9,C696173812,0.0,0.0,C1051997565,1139302.41,1386446.31,0,0,U45865,386,0,IN,0,Terri Ruiz,South Paul,khuerta@icloud.com,1,0,0,Safari,Android,D52054226,122.6,19,12,0,5,0,-1,0
186,PAYMENT,16364.96,C1225562387,0.0,0.0,M1150001487,0.0,0.0,0,0,U60905,955,0,US,0,Jennifer Reyes,Loriport,deborah61@hotmail.com,0,0,1,Edge,Linux,D66438161,312.9,18,7,0,5,2,3,1
306,CASH_OUT,104010.51,C1360887554,50189.0,0.0,C1244760105,1054667.39,1158677.89,0,0,U150126,173,0,DE,0,Eric Brown,Dixonhaven,pwoodard@proton.me,0,0,0,Samsung Internet,iOS,D35644882,97.2,18,12,0,6,3,51,0
280,CASH_OUT,145251.52,C976156579,22793.0,0.0,C78576636,2982724.61,3127976.13,0,0,U137046,401,0,FR,0,Kevin Jackson,Williamsland,aschmidt@yahoo.com,0,0,0,Safari,Android,D31270022,44.2,16,11,0,3,1,116,0
301,CASH_OUT,423372.78,C1710253602,6633.0,0.0,C1159121667,533002.81,956375.59,0,0,U32414,146,0,DE,0,Linda Hernandez,North Thomasmouth,allentina@hotmail.com,0,0,0,Edge,macOS,D66646164,197.3,13,12,0,5,3,1,1
165,PAYMENT,20207.41,C1298300272,69812.0,49604.59,M1336341981,0.0,0.0,0,0,U87834,203,0,BR,0,Karen Hayes,North Geoffreystad,bakerbarbara@gmail.com,1,0,0,Opera,Android,D14049231,195.3,21,6,0,6,3,8,1
20,PAYMENT,6805.94,C492861366,0.0,0.0,M1685726343,0.0,0.0,0,0,U171900,976,0,GB,0,Thomas Pena,Lake Michellemouth,stewartchristopher@yahoo.com,0,0,0,Firefox,Windows,D44631174,80.2,20,0,0,8,0,-1,0
11,CASH_OUT,203283.42,C42088149,2229.0,0.0,C1580112045,1645209.63,1848493.05,0,0,U166008,269,0,US,0,Lisa Wheeler,Port Meaganmouth,stanleymaria@gmail.com,1,0,1,Samsung Internet,Windows,D34619068,88.6,11,0,0,5,0,-1,0
395,PAYMENT,13384.83,C1032274267,3548.0,0.0,M1192288018,0.0,0.0,0,0,U101542,242,0,DE,0,Autumn Strong,Brewerhaven,william01@hotmail.com,0,0,0,Firefox,Windows,D75127358,367.8,11,16,0,5,4,25,0
259,CASH_OUT,6639.54,C1177286251,0.0,0.0,C189938452,134760.22,141399.75,0,0,U176692,226,0,VN,0,Jennifer Thompson,East Rodneychester,valerie05@yahoo.com,0,0,0,Opera,Linux,D61414819,207.4,19,10,0,3,1,212,0
325,CASH_OUT,414837.88,C1939504310,15887.0,0.0,C523543761,1310683.94,1725521.82,0,0,U144328,3176,0,DE,0,Patrick Holloway,Port Donald,stacy01@outlook.com,1,0,1,Edge,iOS,D90343857,42.6,13,13,0,7,5,119,0
322,CASH_OUT,36258.99,C913201390,41790.0,5531.01,C719532577,23743.7,179175.29,0,0,U71893,705,0,FR,1,Jason May,Lake Jennifer,erinlandry@tempmail.com,0,0,1,Edge,Windows,D58476670,103.7,10,13,0,4,2,14,1
138,PAYMENT,5123.5,C1483135498,0.0,0.0,M1438165652,0.0,0.0,0,0,U110607,407,0,DE,1,Jack Carroll,Jessicamouth,nkent@tempmail.com,0,0,0,Chrome,Linux,D76645397,463.5,18,5,0,3,0,-1,0
96,TRANSFER,461017.26,C1825634605,33033.58,0.0,C483808986,678214.71,1139231.97,0,0,U169812,698,0,BR,0,Deborah Wilcox,Ellisstad,cassandrahill@gmail.com,1,1,1,Edge,Windows,D90710972,70.8,0,4,1,7,1,63,0
139,CASH_IN,118784.29,C823320939,0.0,118784.29,C1781548235,5917525.3,5798741.01,0,0,U44338,373,0,IN,0,David Watkins,East William,rebeccamartin@proton.me,0,0,1,Chrome,macOS,D86695842,22.2,19,5,0,8,0,-1,0
403,CASH_OUT,299746.37,C1312786400,0.0,0.0,C751912079,1431872.18,1731618.55,0,0,U169420,565,0,PH,0,Denise Gallagher,Jenniferport,mooreconnie@gmail.com,0,0,0,Chrome,Android,D93644539,1283.0,19,16,0,5,4,7,3
260,CASH_OUT,137399.03,C1402818999,672893.0,535493.97,C279305430,0.0,137399.03,0,0,U159527,1139,0,IN,0,Charles Jensen,East Jasonport,hmeadows@gmail.com,1,0,0,Chrome,macOS,D43885980,29.3,20,10,0,4,3,53,0
599,CASH_OUT,154218.26,C692173924,9876.09,0.0,C635311882,841649.2,995867.46,0,0,U84385,342,0,FR,0,Derek Davis,West Robert,jpalmer@gmail.com,0,0,1,Chrome,Android,D85406812,325.5,23,24,0,8,7,202,0
134,CASH_OUT,261664.99,C578618787,0.0,0.0,C1637557627,510750.15,772415.14,0,0,U129956,469,0,IN,0,David Bass,North Larry,sophia50@outlook.com,0,0,0,Safari,iOS,D50240249,490.5,14,5,0,4,0,-1,0
347,CASH_IN,330566.79,C2017875688,147661.0,478227.79,C1368371680,0.0,0.0,0,0,U18257,474,0,FR,0,Harold Wright,North Patricia,desiree66@proton.me,0,0,2,Chrome,iOS,D22126898,95.3,11,14,0,5,3,72,0
154,CASH_OUT,163643.72,C1002699008,0.0,0.0,C681016186,280817.28,444460.99,0,0,U147893,3650,0,PH,0,Dorothy Stephens,New Joshuastad,tchavez@hotmail.com,0,0,0,Opera,macOS,D66195286,94.0,10,6,0,3,0,-1,0
402,CASH_OUT,366766.08,C268549536,60305.0,0.0,C1987571489,0.0,366766.08,0,0,U28777,137,0,BR,0,Melissa Jensen,Bellside,john95@gmail.com,0,0,0,Opera,iOS,D93202784,83.9,18,16,0,6,5,120,0
205,PAYMENT,8312.82,C1908886002,0.0,0.0,M25772658,0.0,0.0,0,0,U67841,2019,0,DE,0,Victoria Golden,Lake Rebeccachester,pamelawatts@hotmail.com,0,0,0,Samsung Internet,iOS,D91865046,82.1,13,8,0,7,1,191,0
20,PAYMENT,32885.22,C1572935158,6045.0,0.0,M1334128043,0.0,0.0,0,0,U197781,96,0,PH,0,Linda Cooper,Jonathantown,vortiz@yahoo.com,0,0,0,Chrome,Windows,D57892931,58.0,20,0,0,6,1,3,1
231,CASH_OUT,96201.42,C1018682428,0.0,0.0,C1476005123,239007.73,335209.15,0,0,U9891,443,0,IN,0,Kathy Parker,Blackmouth,dana31@hotmail.com,0,0,0,Samsung Internet,iOS,D77268591,129.5,15,9,0,6,3,22,1
19,CASH_IN,89472.69,C9557921,326837.38,416310.07,C1359346789,2909455.53,2819982.85,0,0,U124059,1447,0,DE,0,Jim Clay,South Meagan,johnsonalexis@outlook.com,0,0,0,Chrome,iOS,D97662819,229.2,19,0,0,9,2,4,2
323,PAYMENT,20885.81,C1371763295,43869.92,22984.11,M1153490020,0.0,0.0,0,0,U150302,610,0,DE,0,Jason Morse,Mortonview,lisa29@proton.me,1,0,1,Opera,Linux,D52894000,311.9,11,13,0,7,5,41,0
306,CASH_OUT,121464.0,C1480384980,8297.0,0.0,C1243120249,513725.91,635189.91,0,0,U87110,67,0,BR,0,Jaime King,Port David,gphillips@icloud.com,0,0,1,Safari,macOS,D93168357,193.3,18,12,0,7,2,7,1
140,CASH_IN,73806.51,C61679947,1480717.02,1554523.52,C1704391526,463829.02,390022.51,0,0,U136876,804,0,BR,0,Alexandra Welch,South Edgar,cordovadennis@hotmail.com,0,0,2,Safari,macOS,D27882944,13.9,20,5,0,4,1,103,0
160,CASH_IN,245743.16,C636802901,10731029.24,10976772.4,C1480783086,921899.12,676155.96,0,0,U180295,42,0,PH,0,Alyssa Blanchard,Port Maryfurt,theresathomas@icloud.com,0,0,0,Firefox,Windows,D17545875,103.6,16,6,0,9,1,118,0
209,CASH_OUT,13803.16,C1681705850,11360.0,0.0,C1560862698,0.0,13803.16,0,0,U12771,926,0,FR,0,Alison Moss,Williambury,hlynch@yahoo.com,0,0,0,Edge,Windows,D85648243,176.4,17,8,0,4,3,30,0
373,PAYMENT,33655.76,C203671865,86.95,0.0,M1336212012,0.0,0.0,0,0,U190764,221,1,ID,0,John Owens,South Jeffrey,owensvictoria@yahoo.com,1,0,0,Edge,Linux,D40810081,49.1,13,15,0,9,7,92,0
36,CASH_OUT,254636.77,C2057067426,11688.0,0.0,C1875111740,712686.09,967322.86,0,0,U179744,450,0,PH,0,Tammy Olson,Jonathanmouth,xnelson@yahoo.com,0,0,0,Chrome,Android,D66276932,461.2,12,1,0,5,1,23,1
202,PAYMENT,26026.02,C1338572986,140552.94,114526.92,M2097340192,0.0,0.0,0,0,U158673,877,0,VN,0,Mary Jones,Spencerfurt,alan71@proton.me,0,0,0,Safari,iOS,D65541997,70.5,10,8,0,7,3,20,1
229,CASH_IN,127281.18,C1622899908,347953.0,475234.18,C1453434764,85798.26,0.0,0,0,U17876,66,1,ID,0,Jillian Warner,West Michael,jbishop@proton.me,1,0,0,Safari,Windows,D85803040,443.2,13,9,0,5,2,24,1
19,CASH_IN,128390.57,C1672770707,1187.0,129577.57,C1624533975,1331249.78,612213.83,0,0,U87245,641,0,US,0,Kelli Moore,Lake Mackenzie,jdiaz@outlook.com,1,0,0,Opera,Windows,D14035744,65.3,19,0,0,6,0,-1,0
178,CASH_IN,34691.39,C1748718306,14264913.58,14299604.97,C78536408,47023.66,12332.27,0,0,U37729,185,0,VN,0,Stephanie Williams,North Brian,sydneyross@icloud.com,0,0,0,Samsung Internet,macOS,D79892312,272.4,10,7,0,6,1,49,0
299,PAYMENT,52041.87,C1524116076,30109.0,0.0,M456672729,0.0,0.0,0,0,U101625,558,0,BR,0,Jessica Fields,South Neilburgh,jwolfe@outlook.com,0,0,2,Opera,Android,D32850609,436.4,11,12,0,5,4,47,0
307,CASH_OUT,125881.84,C1062428282,142205.0,16323.16,C1984062393,118927.59,244809.43,0,0,U117538,284,0,IN,0,Jessica Russell,West Thomas,jordanpatrick@gmail.com,0,0,0,Chrome,iOS,D58863293,202.7,19,12,0,4,3,29,0
230,CASH_IN,93426.7,C152206749,11671850.82,11765277.52,C1291613209,1420912.25,1327485.55,0,0,U13797,173,0,FR,0,David Santiago,Sheltonview,mariogarcia@icloud.com,0,0,0,Chrome,Windows,D60990785,507.0,14,9,0,7,3,22,1
355,CASH_OUT,270105.81,C1678076447,0.0,0.0,C942814578,1396133.12,1666238.93,0,0,U115461,692,0,US,0,Rachel Herrera,Wiseview,jennifer86@hotmail.com,0,0,3,Edge,iOS,D89069002,189.2,19,14,0,4,3,0,1
256,PAYMENT,24442.75,C712774246,2019.0,0.0,M672242071,0.0,0.0,0,0,U134996,387,0,US,0,Evan Perkins,Lake Tinaville,quinndana@hotmail.com,0,0,1,Samsung Internet,Android,D41442273,31.5,16,10,0,6,1,117,0
20,CASH_IN,325832.99,C462695046,51948.0,377780.99,C1322397658,178880.76,288564.96,0,0,U187834,3650,0,VN,0,Stephanie Weiss,Port Timothyton,jeff93@hotmail.com,0,0,0,Edge,iOS,D21598742,278.4,20,0,0,9,0,-1,0
355,CASH_OUT,63809.74,C1507801921,33550.0,0.0,C1274709547,53196.79,117006.54,0,0,U37024,127,0,VN,0,Danielle Ruiz,Willisbury,cward@hotmail.com,1,0,0,Samsung Internet,Linux,D64054249,367.6,19,14,0,5,3,23,1
42,CASH_IN,135887.46,C1205334801,479.0,136366.46,C10354894,0.0,0.0,0,0,U103671,427,0,DE,0,Kathy Matthews,Matthewschester,elizabeth21@outlook.com,1,0,1,Edge,Android,D59164594,612.3,18,1,0,8,1,2,1
303,PAYMENT,11613.85,C1680667023,38020.21,26406.36,M419287384,0.0,0.0,0,0,U42882,944,0,FR,0,Thomas Brown,Morenoland,william37@hotmail.com,0,1,1,Firefox,Linux,D52547292,192.7,15,12,0,9,6,24,2
349,DEBIT,2813.47,C159453642,0.0,0.0,C464880693,13551.9,16365.37,0,0,U184343,130,0,GB,0,Ryan Rangel,Thomasland,rachel49@outlook.com,0,0,0,Chrome,iOS,D25954996,48.3,13,14,0,6,2,20,1
283,PAYMENT,2995.18,C191352878,8748.21,5753.03,M1476455659,0.0,0.0,0,0,U79453,222,0,GB,0,Matthew Bryant,Margaretfurt,twarner@hotmail.com,0,0,0,Samsung Internet,Windows,D70059433,184.0,19,11,0,1,0,-1,0
487,PAYMENT,1161.01,C349864548,5029.0,3867.99,M670064983,0.0,0.0,0,0,U137017,284,0,PH,1,Joshua Mitchell,Angeltown,ryanparker@guerrillamail.com,1,0,0,Samsung Internet,Linux,D98758759,115.6,7,20,0,5,4,250,0
354,CASH_OUT,199537.01,C955467020,5026.0,0.0,C74936706,689342.35,888879.36,0,0,U584,270,0,IN,0,Isaiah Roberts DDS,Stephenport,murphydarrell@proton.me,0,0,1,Safari,Windows,D28391172,93.5,18,14,0,5,4,9,1
327,PAYMENT,39524.84,C1957872002,39747.0,222.16,M1874830241,0.0,0.0,0,0,U144091,987,0,PH,0,Zachary Hensley,New Susanborough,robingray@outlook.com,0,0,0,Safari,macOS,D46336608,149.8,15,13,0,7,3,96,0
253,CASH_OUT,151420.86,C1516390421,0.0,0.0,C1816663039,230307.62,381728.48,0,0,U85425,1275,1,NG,0,Thomas Garrett,West Rose,hallsteven@outlook.com,0,0,2,Safari,iOS,D25138935,2077.4,13,10,0,4,2,114,0
131,CASH_IN,72436.29,C1252278088,30843.0,103279.29,C751704053,0.0,0.0,0,0,U148864,140,0,GB,0,Rachel Oconnor,Jessicaport,kennethmadden@hotmail.com,1,0,1,Edge,macOS,D23475103,208.3,11,5,0,6,1,93,0
406,PAYMENT,2208.44,C711731800,5769.27,3560.83,M330355363,0.0,0.0,0,0,U11516,323,0,FR,0,Carla Benitez,Morrismouth,alyssa76@proton.me,0,0,0,Firefox,Linux,D57296460,73.5,22,16,0,2,1,27,0
544,TRANSFER,1050601.78,C770784958,16452.0,0.0,C797423957,278640.8,1329242.58,0,0,U158565,142,0,PH,0,Donna Williams,South Cynthia,johnsonkatrina@proton.me,0,0,0,Edge,Windows,D13331574,110.9,16,22,0,3,2,318,0
274,CASH_OUT,82505.18,C874865364,129182.84,46677.65,C1718659499,1239640.85,1322146.04,0,0,U78550,116,0,US,0,Julia Castillo,New Breanna,fmendoza@outlook.com,0,0,1,Edge,Windows,D21220157,14.7,10,11,0,3,1,95,0
162,CASH_OUT,164027.04,C996568301,0.0,0.0,C2127159123,794037.83,1131777.32,0,0,U18136,166,0,GB,0,Troy Chan,Lake Karen,cynthia67@gmail.com,0,1,0,Samsung Internet,Windows,D56792567,702.8,18,6,0,6,3,6,1
40,CASH_IN,63939.87,C598086859,21492.0,85431.87,C621712670,0.0,0.0,0,0,U2123,1221,0,FR,0,Mr. Eric Aguilar,South Timothy,christopher14@hotmail.com,0,0,0,Chrome,macOS,D46519438,505.3,16,1,0,4,0,-1,0
228,CASH_OUT,153881.67,C783835344,0.0,0.0,C1817802728,459705.97,613587.63,0,0,U177252,787,0,GB,0,Alexis Welch,New Paulborough,katie78@icloud.com,1,0,1,Firefox,Android,D49028096,246.0,12,9,0,6,3,67,0
393,CASH_IN,272278.54,C535370038,9255.0,281533.54,C723390057,933789.63,661511.09,0,0,U91376,723,1,ID,0,James Fleming,Port Frances,williewolf@hotmail.com,0,0,0,Opera,iOS,D34655659,221.5,9,16,0,5,3,91,0
589,CASH_OUT,35033.87,C1056180402,0.0,0.0,C1144369110,247200.39,282234.26,0,0,U18115,268,0,GB,0,Monique Pacheco,West Elizabeth,jamesjohnson@yahoo.com,0,0,0,Opera,iOS,D61700525,495.1,13,24,0,6,5,242,0
305,TRANSFER,590748.48,C1884315398,0.0,0.0,C1996057023,7602806.62,8193555.09,0,0,U134116,726,0,FR,0,William Dyer,Ruizville,johndaugherty@yahoo.com,0,0,0,Safari,Linux,D36039428,28.9,17,12,0,3,1,102,0
202,CASH_IN,283773.09,C1116606685,7235332.61,7519105.7,C149021692,436028.03,152254.94,0,0,U143758,379,0,BR,0,Anthony Hall,Chadchester,paul06@gmail.com,0,0,1,Chrome,Linux,D35986857,745.7,10,8,0,4,1,188,0
400,CASH_IN,51638.56,C163270952,29859.0,81497.56,C2063531347,0.0,0.0,0,0,U19156,223,0,DE,0,Paul Martin,South Miguelport,chadbutler@yahoo.com,0,1,0,Chrome,macOS,D94300556,38.6,16,16,0,4,3,49,0
307,CASH_OUT,75902.02,C714426380,237.0,0.0,C929862582,463204.28,539106.31,0,0,U6491,1180,0,IN,0,Elizabeth Norman,Stephenhaven,hayestonya@gmail.com,0,0,0,Safari,macOS,D94987406,24.5,19,12,0,6,3,166,0
18,CASH_OUT,149789.06,C1153827371,0.0,0.0,C525293289,396251.54,546040.6,0,0,U31285,396,0,VN,0,Kenneth Wilson,Ericshire,huynhdanielle@outlook.com,0,0,1,Firefox,Windows,D10148569,32.8,18,0,0,6,0,-1,0
231,CASH_OUT,165324.71,C885366650,0.0,0.0,C845332448,562610.92,727935.63,0,0,U82209,2207,0,FR,0,John Smith,Paulmouth,ashleydorsey@hotmail.com,0,0,2,Safari,Linux,D26585898,198.3,15,9,0,4,1,77,0
189,PAYMENT,7395.43,C856821863,50268.0,42872.57,M961785579,0.0,0.0,0,0,U141028,318,0,IN,0,Juan Lee,Robertberg,browndiane@proton.me,0,0,0,Firefox,iOS,D90927098,101.4,21,7,0,6,3,1,1
161,CASH_OUT,151485.35,C1611555550,9859.0,0.0,C2131412393,0.0,151485.35,0,0,U111513,347,0,DE,0,Kevin Simpson,Bellborough,danielnguyen@outlook.com,0,0,0,Chrome,Linux,D41853267,123.6,17,6,0,8,1,31,0
237,PAYMENT,2194.15,C2068889606,0.0,0.0,M60240310,0.0,0.0,0,0,U87750,2183,0,VN,0,Ryan Adams,North Catherinetown,morrisdiana@hotmail.com,0,1,1,Safari,Android,D10144351,271.1,21,9,0,6,2,48,0
252,PAYMENT,6220.06,C1135406954,0.0,0.0,M127257403,0.0,0.0,0,0,U144428,52,0,DE,0,Joseph Rodriguez,Perezfurt,pmitchell@icloud.com,0,0,0,Edge,iOS,D36977480,332.9,12,10,0,2,1,2,1
275,PAYMENT,6879.08,C2110935705,15560.0,8680.92,M1488445396,0.0,0.0,0,0,U192424,432,0,BR,0,Eric Mcneil Jr.,Port Angela,sparkswilliam@hotmail.com,1,0,0,Firefox,macOS,D25116964,222.1,11,11,0,5,2,40,0
254,CASH_IN,59852.98,C946190529,13899060.64,13958913.62,C1146121397,102196.0,42343.02,0,0,U107420,1119,0,BR,0,Gabriel Rodgers,Bradleyfort,hdavis@proton.me,0,0,0,Edge,iOS,D53521123,12.7,14,10,0,7,5,66,0
95,PAYMENT,11041.71,C1271128860,0.0,0.0,M140534392,0.0,0.0,0,0,U112175,346,0,PH,0,Vicki Davis,East Alexanderstad,rjohnson@yahoo.com,0,0,0,Samsung Internet,Windows,D37400237,42.8,23,3,0,9,1,79,0
36,PAYMENT,63453.29,C311433461,179766.75,116313.46,M726052353,0.0,0.0,0,0,U31939,103,0,PH,0,Michael Nelson,East Laurie,scott62@proton.me,1,1,0,Samsung Internet,Android,D39708955,71.9,12,1,0,5,0,-1,0
375,CASH_OUT,56029.72,C280156751,0.0,0.0,C763651864,628267.72,684297.44,0,0,U49326,991,0,BR,0,Julie Lopez,Mclaughlinview,dustin28@icloud.com,0,0,0,Edge,Linux,D54627719,86.7,15,15,0,10,6,19,1
44,CASH_OUT,196795.75,C1786368230,41252.0,0.0,C992214907,137533.18,334328.93,0,0,U13539,243,0,GB,0,Kevin Mcintyre,Evantown,rachel26@gmail.com,0,0,0,Firefox,iOS,D18768119,150.6,20,1,0,6,0,-1,0
183,PAYMENT,4538.55,C364440926,0.0,0.0,M1268534572,0.0,0.0,0,0,U187602,217,0,FR,0,Jason Torres,South Victoria,mramirez@outlook.com,0,0,1,Edge,Windows,D70455293,70.7,15,7,0,8,3,43,0
278,TRANSFER,391157.93,C235772955,82741.0,0.0,C1750122453,1097763.71,1488921.64,0,0,U128991,751,0,GB,0,Kevin Webb,Lake Jesseview,dpage@gmail.com,0,0,1,Samsung Internet,Linux,D71863044,138.5,14,11,0,7,4,67,0
232,PAYMENT,6558.57,C907237739,0.0,0.0,M2092849348,0.0,0.0,0,0,U69081,154,0,GB,0,Johnny Skinner,Beverlyville,jessemurphy@proton.me,0,0,0,Chrome,Linux,D33783514,92.2,16,9,0,5,2,92,0
332,PAYMENT,9877.94,C388083353,50996.0,41118.06,M564528780,0.0,0.0,0,0,U51904,72,0,US,1,Reginald Jones,North Kevin,justinvasquez@guerrillamail.com,0,0,0,Firefox,macOS,D69944075,223.0,20,13,0,3,2,128,0
43,CASH_OUT,82516.26,C1772523884,11395.0,0.0,C375026891,3428285.99,3510802.25,0,0,U77997,1048,0,VN,0,Lori Mitchell,South James,raymond75@hotmail.com,0,1,0,Safari,iOS,D40404637,72.2,19,1,0,6,0,-1,0
495,PAYMENT,34520.2,C1606248557,37379.0,2858.8,M1654468541,0.0,0.0,0,0,U19585,94,0,PH,0,Gary Allen,Wayneland,kellyrogers@outlook.com,1,0,0,Safari,iOS,D98899340,208.4,15,20,0,6,5,90,0
687,PAYMENT,8303.64,C964137900,0.0,0.0,M773705709,0.0,0.0,0,0,U7322,166,1,NG,0,Zachary Hunter,Ayalaport,joshua43@proton.me,0,0,0,Firefox,iOS,D84060926,78.0,15,28,0,1,0,-1,0
165,CASH_OUT,501837.63,C292336039,0.0,0.0,C2013515732,532794.9,1034632.53,0,0,U75432,1122,1,ID,0,Lindsay Ashley,West Lindaland,gloverdamon@hotmail.com,0,0,0,Samsung Internet,Android,D37000705,48.0,21,6,0,10,4,11,2
130,CASH_OUT,78162.62,C2050921634,0.0,0.0,C856483013,3773356.4,3851519.02,0,0,U92505,166,0,BR,0,Amy Ramos,Jameshaven,amy80@hotmail.com,0,0,0,Safari,iOS,D53262263,62.4,10,5,0,8,2,87,0
348,PAYMENT,20538.39,C1880996406,0.0,0.0,M160418266,0.0,0.0,0,0,U65455,505,0,DE,0,Shawn Moran,East Michaelville,danielpierce@outlook.com,0,0,2,Chrome,macOS,D54147468,642.7,12,14,0,4,3,1,2
19,CASH_OUT,60633.05,C357028380,197.0,0.0,C564164425,0.0,61376.81,0,0,U118882,170,0,DE,0,Shari Colon,North Alejandroburgh,kennethburns@gmail.com,1,0,0,Samsung Internet,Windows,D20016016,11.1,19,0,0,7,1,2,1
34,PAYMENT,1259.77,C502470330,584798.7,583538.93,M1402669478,0.0,0.0,0,0,U13543,158,0,BR,0,Stacey Watson,Kimberlymouth,kellyphillips@outlook.com,1,0,0,Opera,Android,D54601038,16.7,10,1,0,9,1,18,1
36,CASH_OUT,336296.35,C1364566257,24606.0,0.0,C1561958315,320519.13,656815.48,0,0,U105053,349,0,VN,0,Paul Castillo,West Peter,ogilmore@yahoo.com,1,0,0,Chrome,Linux,D91341396,123.6,12,1,0,6,1,3,1
37,CASH_IN,14095.83,C1006728297,107977.0,122072.83,C2121659522,358158.57,344062.73,0,0,U150202,447,0,PH,0,Matthew Malone,East Tiffanyborough,angela13@proton.me,0,0,0,Samsung Internet,Windows,D44252171,131.3,13,1,0,9,1,26,0
378,PAYMENT,4338.56,C1867858543,0.0,0.0,M638257370,0.0,0.0,0,0,U20314,362,0,BR,0,Mary Short,Garrettborough,kingstephanie@yahoo.com,0,0,0,Chrome,macOS,D78740594,268.9,18,15,0,9,6,9,1
330,CASH_OUT,123430.7,C1032430981,21777.0,0.0,C1397083235,347902.56,471333.26,0,0,U34191,309,0,US,0,Caroline Ferguson,West Tim,marissa55@hotmail.com,0,0,0,Chrome,Windows,D14938187,229.2,18,13,0,4,3,140,0
373,CASH_IN,251447.7,C1138110766,17609.0,269056.7,C401542855,0.0,0.0,0,0,U106250,485,0,US,0,David Lutz,Wendyborough,johnsonandrew@gmail.com,0,0,0,Samsung Internet,Android,D15230285,687.9,13,15,0,9,6,116,0
256,CASH_OUT,308507.46,C1996083698,0.0,0.0,C1539822991,7539930.42,7848437.88,0,0,U130605,1049,0,DE,0,Adam Burnett,Phillipsville,kimzachary@icloud.com,0,0,1,Samsung Internet,Android,D44865514,63.2,16,10,0,6,3,25,0
44,PAYMENT,3011.36,C859127105,0.0,0.0,M782918254,0.0,0.0,0,0,U84049,268,0,FR,0,James Wilson,Ashleystad,martin47@hotmail.com,0,0,0,Samsung Internet,Android,D95431199,57.4,20,1,0,10,2,2,1
307,TRANSFER,823131.55,C1207973068,26970.0,0.0,C518781986,133189.01,956320.56,0,0,U73647,79,0,BR,0,Lisa Lopez,Lake Vicki,oscarharper@yahoo.com,0,0,0,Chrome,macOS,D70909737,186.1,19,12,0,4,3,56,0
163,TRANSFER,396980.03,C260514363,10568.36,0.0,C1954719252,496891.32,893871.35,0,0,U5058,159,0,BR,0,Ms. Allison Grant,Sarahchester,raymond16@gmail.com,1,0,1,Firefox,Android,D22937928,381.5,19,6,0,6,1,120,0
226,PAYMENT,3391.13,C917058873,0.0,0.0,M667925107,0.0,0.0,0,0,U190360,601,0,VN,0,John Stewart,New Rebeccachester,robertsmith@gmail.com,0,0,2,Chrome,Android,D47823725,156.3,10,9,0,3,2,24,1
